ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,content,rating_count,average_rating,weighted_rating
0446612790,2nd Chance,James Patterson,2003,Warner Vision,http://images.amazon.com/images/P/0446612790.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446612790.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446612790.01.LZZZZZZZ.jpg,2nd Chance James Patterson Warner Vision,74,7.716216216216216,7.744371040741165
0451204891,The Hearing,John Lescroart,2002,Signet Book,http://images.amazon.com/images/P/0451204891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451204891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451204891.01.LZZZZZZZ.jpg,The Hearing John Lescroart Signet Book,18,8.0,7.920286258675514
0553263226,The Bourne Supremacy,Robert Ludlum,1987,Bantam,http://images.amazon.com/images/P/0553263226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553263226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553263226.01.LZZZZZZZ.jpg,The Bourne Supremacy Robert Ludlum Bantam,19,7.842105263157895,7.8454071238376795
0553582526,Dust to Dust,TAMI HOAG,2002,Bantam,http://images.amazon.com/images/P/0553582526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582526.01.LZZZZZZZ.jpg,Dust to Dust TAMI HOAG Bantam,34,7.235294117647059,7.462423663512398
0553584510,The Survivors Club,LISA GARDNER,2003,Bantam,http://images.amazon.com/images/P/0553584510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553584510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553584510.01.LZZZZZZZ.jpg,The Survivors Club LISA GARDNER Bantam,26,8.115384615384615,7.999366909340641
0671660632,Dirk Gently's Holistic Detective Agency,Douglas Adams,1988,Pocket,http://images.amazon.com/images/P/0671660632.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671660632.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671660632.01.LZZZZZZZ.jpg,Dirk Gently's Holistic Detective Agency Douglas Adams Pocket,11,7.7272727272727275,7.805512188053855
0812517725,"The Great Hunt (The Wheel of Time, Book 2)",Robert Jordan,1991,Tor Fantasy,http://images.amazon.com/images/P/0812517725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812517725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812517725.01.LZZZZZZZ.jpg,"The Great Hunt (The Wheel of Time, Book 2) Robert Jordan Tor Fantasy",22,8.681818181818182,8.285020900706417
0375706062,Lying Awake,Mark Salzman,2001,Vintage Books USA,http://images.amazon.com/images/P/0375706062.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375706062.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375706062.01.LZZZZZZZ.jpg,Lying Awake Mark Salzman Vintage Books USA,14,8.285714285714286,8.028555230284397
0425147622,The Body Farm,Patricia Daniels Cornwell,1995,Berkley Publishing Group,http://images.amazon.com/images/P/0425147622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425147622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425147622.01.LZZZZZZZ.jpg,The Body Farm Patricia Daniels Cornwell Berkley Publishing Group,66,8.045454545454545,7.999661370112436
0446360856,The Gold Coast,Nelson DeMille,1991,Warner Books,http://images.amazon.com/images/P/0446360856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446360856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446360856.01.LZZZZZZZ.jpg,The Gold Coast Nelson DeMille Warner Books,15,7.6,7.7420250808477
0451180410,Mortal Fear,Greg Iles,1998,Signet Book,http://images.amazon.com/images/P/0451180410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451180410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451180410.01.LZZZZZZZ.jpg,Mortal Fear Greg Iles Signet Book,21,7.238095238095238,7.535875069016329
0425115801,Lightning,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425115801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425115801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425115801.01.LZZZZZZZ.jpg,Lightning Dean R. Koontz Berkley Publishing Group,37,8.216216216216216,8.087208382976659
0425144429,Mr. Murder,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425144429.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425144429.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425144429.01.LZZZZZZZ.jpg,Mr. Murder Dean R. Koontz Berkley Publishing Group,39,7.256410256410256,7.457133522536771
0425188809,Watchers,Dean R. Koontz,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425188809.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425188809.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425188809.01.LZZZZZZZ.jpg,Watchers Dean R. Koontz Berkley Publishing Group,14,8.428571428571429,8.087378759696161
0553210092,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam,http://images.amazon.com/images/P/0553210092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553210092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553210092.01.LZZZZZZZ.jpg,The Scarlet Letter NATHANIEL HAWTHORNE Bantam,24,7.416666666666667,7.612974496128852
0345348036,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,WILLIAM GOLDMAN,1987,Del Rey,http://images.amazon.com/images/P/0345348036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345348036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345348036.01.LZZZZZZZ.jpg,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure WILLIAM GOLDMAN Del Rey,49,8.816326530612244,8.535809823618399
034545104X,Flesh Tones: A Novel,M. J. Rose,2002,Ballantine Books,http://images.amazon.com/images/P/034545104X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034545104X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034545104X.01.LZZZZZZZ.jpg,Flesh Tones: A Novel M. J. Rose Ballantine Books,18,6.166666666666667,7.051865206043935
0385482388,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385482388.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385482388.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385482388.01.LZZZZZZZ.jpg,The Mistress of Spices Chitra Banerjee Divakaruni Anchor Books/Doubleday,30,7.3,7.519417556593391
0399141146,The Hundred Secret Senses,Amy Tan,1995,Putnam Pub Group,http://images.amazon.com/images/P/0399141146.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399141146.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399141146.01.LZZZZZZZ.jpg,The Hundred Secret Senses Amy Tan Putnam Pub Group,23,7.869565217391305,7.859787856503942
0452260116,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,1987,Plume Books,http://images.amazon.com/images/P/0452260116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452260116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452260116.01.LZZZZZZZ.jpg,Song of Solomon (Oprah's Book Club (Paperback)) Toni Morrison Plume Books,42,7.333333333333333,7.499530287575314
0553278223,The Martian Chronicles,RAY BRADBURY,1984,Spectra,http://images.amazon.com/images/P/0553278223.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553278223.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553278223.01.LZZZZZZZ.jpg,The Martian Chronicles RAY BRADBURY Spectra,23,8.26086956521739,8.069090182085336
0312265867,To the Nines: A Stephanie Plum Novel,Janet Evanovich,2003,St. Martin's Press,http://images.amazon.com/images/P/0312265867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312265867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312265867.01.LZZZZZZZ.jpg,To the Nines: A Stephanie Plum Novel Janet Evanovich St. Martin's Press,48,8.666666666666666,8.426042321024552
0440403278,Number the Stars (Yearling Newbery),Lois Lowry,1990,Yearling Books,http://images.amazon.com/images/P/0440403278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440403278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440403278.01.LZZZZZZZ.jpg,Number the Stars (Yearling Newbery) Lois Lowry Yearling Books,13,8.615384615384615,8.150632661505137
0451191145,Atlas Shrugged,Ayn Rand,1996,Signet Book,http://images.amazon.com/images/P/0451191145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451191145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451191145.01.LZZZZZZZ.jpg,Atlas Shrugged Ayn Rand Signet Book,42,8.214285714285714,8.0963044811237
0345424719,A Widow for One Year,JOHN IRVING,1999,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345424719.01.LZZZZZZZ.jpg,A Widow for One Year JOHN IRVING Ballantine Books,42,8.095238095238095,8.015659319833379
0345465083,Seabiscuit,LAURA HILLENBRAND,2003,Ballantine Books,http://images.amazon.com/images/P/0345465083.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345465083.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345465083.01.LZZZZZZZ.jpg,Seabiscuit LAURA HILLENBRAND Ballantine Books,36,8.444444444444445,8.231622818386956
0061032093,Breathing Room (Avon Romance),Susan Elizabeth Phillips,2003,Avon Books,http://images.amazon.com/images/P/0061032093.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061032093.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061032093.01.LZZZZZZZ.jpg,Breathing Room (Avon Romance) Susan Elizabeth Phillips Avon Books,14,7.214285714285714,7.587378759696162
0515114693,Born in Fire,Nora Roberts,1994,Jove Books,http://images.amazon.com/images/P/0515114693.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515114693.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515114693.01.LZZZZZZZ.jpg,Born in Fire Nora Roberts Jove Books,23,8.304347826086957,8.092345996038826
0060958022,Five Quarters of the Orange,Joanne Harris,2002,Perennial,http://images.amazon.com/images/P/0060958022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060958022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060958022.01.LZZZZZZZ.jpg,Five Quarters of the Orange Joanne Harris Perennial,50,7.74,7.77101254042385
014034294X,Matilda,Roald Dahl,1990,Puffin Books,http://images.amazon.com/images/P/014034294X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014034294X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014034294X.01.LZZZZZZZ.jpg,Matilda Roald Dahl Puffin Books,16,8.3125,8.054746606379709
0385508417,Skipping Christmas,JOHN GRISHAM,2002,Doubleday,http://images.amazon.com/images/P/0385508417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385508417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385508417.01.LZZZZZZZ.jpg,Skipping Christmas JOHN GRISHAM Doubleday,28,7.428571428571429,7.603559954784782
0440204194,Firefly Summer,Maeve Binchy,1989,Dell,http://images.amazon.com/images/P/0440204194.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440204194.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440204194.01.LZZZZZZZ.jpg,Firefly Summer Maeve Binchy Dell,24,7.583333333333333,7.703883587037943
0440237688,The Giver (Readers Circle),LOIS LOWRY,2002,Laurel Leaf,http://images.amazon.com/images/P/0440237688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440237688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440237688.01.LZZZZZZZ.jpg,The Giver (Readers Circle) LOIS LOWRY Laurel Leaf,19,8.842105263157896,8.332586611017167
044048474X,Tales of a Fourth Grade Nothing,JUDY BLUME,1976,Yearling,http://images.amazon.com/images/P/044048474X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044048474X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044048474X.01.LZZZZZZZ.jpg,Tales of a Fourth Grade Nothing JUDY BLUME Yearling,16,8.5625,8.16585771749082
0446516538,Slow Waltz in Cedar Bend,Robert James Waller,1993,Warner Books,http://images.amazon.com/images/P/0446516538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446516538.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446516538.01.LZZZZZZZ.jpg,Slow Waltz in Cedar Bend Robert James Waller Warner Books,37,6.297297297297297,6.841594347888939
0446611867,A Bend in the Road,Nicholas Sparks,2002,Warner Books,http://images.amazon.com/images/P/0446611867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611867.01.LZZZZZZZ.jpg,A Bend in the Road Nicholas Sparks Warner Books,68,7.602941176470588,7.658759975337153
0670030643,The Eyre Affair (Alex Awards (Awards)),Jasper Fforde,2002,Viking Books,http://images.amazon.com/images/P/0670030643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670030643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670030643.01.LZZZZZZZ.jpg,The Eyre Affair (Alex Awards (Awards)) Jasper Fforde Viking Books,26,7.846153846153846,7.847192996297163
0679751602,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA,http://images.amazon.com/images/P/0679751602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679751602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679751602.01.LZZZZZZZ.jpg,Mama Makes Up Her Mind: And Other Dangers of Southern Living Bailey White Vintage Books USA,26,7.538461538461538,7.673279952818902
0684801221,OLD MAN AND THE SEA,Ernest Hemingway,1995,Scribner,http://images.amazon.com/images/P/0684801221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801221.01.LZZZZZZZ.jpg,OLD MAN AND THE SEA Ernest Hemingway Scribner,28,8.5,8.228559954784782
0671004107,Contact,Carl Sagan,1997,Pocket,http://images.amazon.com/images/P/0671004107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004107.01.LZZZZZZZ.jpg,Contact Carl Sagan Pocket,45,7.866666666666666,7.861090428148762
0345404475,Do Androids Dream of Electric Sheep?,Philip K. Dick,1996,Del Rey Books,http://images.amazon.com/images/P/0345404475.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345404475.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345404475.01.LZZZZZZZ.jpg,Do Androids Dream of Electric Sheep? Philip K. Dick Del Rey Books,17,8.470588235294118,8.134348049450528
0374100128,The Corrections (Oprah Edition),Jonathan Franzen,2001,Farrar Straus Giroux,http://images.amazon.com/images/P/0374100128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374100128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374100128.01.LZZZZZZZ.jpg,The Corrections (Oprah Edition) Jonathan Franzen Farrar Straus Giroux,27,6.518518518518518,7.084486762333395
0553211404,Jane Eyre (Bantam Classics),Charlotte Bronte,1983,Bantam,http://images.amazon.com/images/P/0553211404.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553211404.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553211404.01.LZZZZZZZ.jpg,Jane Eyre (Bantam Classics) Charlotte Bronte Bantam,33,8.666666666666666,8.35794109112584
0553562967,Bellwether,Connie Willis,1997,Bantam Books,http://images.amazon.com/images/P/0553562967.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553562967.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553562967.01.LZZZZZZZ.jpg,Bellwether Connie Willis Bantam Books,16,8.5625,8.16585771749082
140003065X,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA,http://images.amazon.com/images/P/140003065X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/140003065X.01.LZZZZZZZ.jpg,A Fine Balance Rohinton Mistry Vintage Books USA,38,8.052631578947368,7.9822565143046464
1400032717,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),Mark Haddon,2004,Vintage,http://images.amazon.com/images/P/1400032717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400032717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400032717.01.LZZZZZZZ.jpg,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries) Mark Haddon Vintage,39,8.666666666666666,8.38933691236728
037570504X,"Breath, Eyes, Memory",Edwidge Danticat,1998,Vintage Books USA,http://images.amazon.com/images/P/037570504X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037570504X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037570504X.01.LZZZZZZZ.jpg,"Breath, Eyes, Memory Edwidge Danticat Vintage Books USA",34,7.029411764705882,7.332794033882768
0425130215,Hocus Pocus,Kurt Vonnegut,1991,Berkley Publishing Group,http://images.amazon.com/images/P/0425130215.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425130215.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425130215.01.LZZZZZZZ.jpg,Hocus Pocus Kurt Vonnegut Berkley Publishing Group,17,8.058823529411764,7.945158860261339
0525945210,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,1999,Dutton Books,http://images.amazon.com/images/P/0525945210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525945210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525945210.01.LZZZZZZZ.jpg,A Man Named Dave: A Story of Triumph and Forgiveness David J. Pelzer Dutton Books,15,8.666666666666666,8.199167937990557
0446601241,Kiss the Girls,James Patterson,1995,Warner Books,http://images.amazon.com/images/P/0446601241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446601241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446601241.01.LZZZZZZZ.jpg,Kiss the Girls James Patterson Warner Books,65,8.061538461538461,8.011422092113758
0394571029,All I Really Need to Know I Learned in Kindergarten: Uncommon Thoughts on Common Things,Robert Fulghum,1988,Villard Books,http://images.amazon.com/images/P/0394571029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394571029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394571029.01.LZZZZZZZ.jpg,All I Really Need to Know I Learned in Kindergarten: Uncommon Thoughts on Common Things Robert Fulghum Villard Books,18,7.333333333333333,7.604496784991303
044021145X,The Firm,John Grisham,1992,Bantam Dell Publishing Group,http://images.amazon.com/images/P/044021145X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044021145X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044021145X.01.LZZZZZZZ.jpg,The Firm John Grisham Bantam Dell Publishing Group,156,7.92948717948718,7.920289078577667
0446343455,Tourist Season,Carl Hiaasen,1987,Warner Books,http://images.amazon.com/images/P/0446343455.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446343455.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446343455.01.LZZZZZZZ.jpg,Tourist Season Carl Hiaasen Warner Books,22,7.545454545454546,7.689782805468322
0446359866,Presumed Innocent,Scott Turow,1989,Warner Books,http://images.amazon.com/images/P/0446359866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446359866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446359866.01.LZZZZZZZ.jpg,Presumed Innocent Scott Turow Warner Books,43,7.72093023255814,7.76144250523285
044661193X,Basket Case,Carl Hiaasen,2003,Warner Books,http://images.amazon.com/images/P/044661193X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044661193X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044661193X.01.LZZZZZZZ.jpg,Basket Case Carl Hiaasen Warner Books,30,7.5,7.63941755659339
0743469801,Why Girls Are Weird : A Novel,Pamela Ribon,2003,Downtown Press,http://images.amazon.com/images/P/0743469801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743469801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743469801.01.LZZZZZZZ.jpg,Why Girls Are Weird : A Novel Pamela Ribon Downtown Press,26,7.769230769230769,7.803714735427598
1573229326,How to Be Good,Nick Hornby,2002,Riverhead Books,http://images.amazon.com/images/P/1573229326.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229326.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229326.01.LZZZZZZZ.jpg,How to Be Good Nick Hornby Riverhead Books,70,6.614285714285714,6.888565309218549
